"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","counterbalance.nnh1","counterbalance.yw81","randomiser.rl3q","counterbalance.oqb7","counterbalance.3hrr","Page","Page.ID","Page.Counter","Question","Response.Type","Key","Response","Tag","OptionOrder","Object.Name","Object.Number","Object.ID"
"94",1692553850653,"20/08/2023, 17:50:50",1692564650653,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">   بالاترین مدرک تحصیلی‌تان چی هست؟</p>  ","response","quantised","2",NA,"ابتدایی|دیپلم/کا��دانی |کارشناسی|کارشناسی ارشد |دکترا","Dropdown",7,"object-18"
"95",1692553850654,"20/08/2023, 17:50:50",1692564650654,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">لطفا شغلتان را بنویسید؟</p>  ","response","value","فروشنده",NA,"","Text Input",8,"object-19"
"96",1692553850654,"20/08/2023, 17:50:50",1692564650654,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> در چه سنی زبان‌های زیر را یاد گرفتید؟</p>  ","response","value","20+",NA,"","Rating Scale",9,"object-109"
"97",1692553850655,"20/08/2023, 17:50:50",1692564650655,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> در چه سنی زبان‌های زیر را یاد گرفتید؟</p>  ","response","quantised","20",NA,"","Rating Scale",9,"object-109"
"98",1692553850656,"20/08/2023, 17:50:50",1692564650656,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","1",NA,"","Rating Scale",10,"object-110"
"99",1692553850656,"20/08/2023, 17:50:50",1692564650656,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","quantised","1",NA,"","Rating Scale",10,"object-110"
"100",1692553850656,"20/08/2023, 17:50:50",1692564650656,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","بلد نیستم",NA,"","Rating Scale",11,"object-111"
"101",1692553850657,"20/08/2023, 17:50:50",1692564650657,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","quantised","1",NA,"","Rating Scale",11,"object-111"
"102",1692553850657,"20/08/2023, 17:50:50",1692564650657,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> در چه سنی احساس کردید به راحتی می‌توانید از زبان‌های زیر استفاده کنید؟</p>  ","response","value","20+",NA,"","Rating Scale",12,"object-112"
"103",1692553850658,"20/08/2023, 17:50:50",1692564650658,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> در چه سنی احساس کردید به راحتی می‌توانید از زبان‌های زیر استفاده کنید؟</p>  ","response","quantised","21",NA,"","Rating Scale",12,"object-112"
"104",1692553850658,"20/08/2023, 17:50:50",1692564650658,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","از وقتی که یادمه",NA,"","Rating Scale",13,"object-113"
"105",1692553850659,"20/08/2023, 17:50:50",1692564650659,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","quantised","1",NA,"","Rating Scale",13,"object-113"
"106",1692553850659,"20/08/2023, 17:50:50",1692564650659,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","مسلط نیستم",NA,"","Rating Scale",14,"object-114"
"107",1692553850660,"20/08/2023, 17:50:50",1692564650660,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","quantised","1",NA,"","Rating Scale",14,"object-114"
"108",1692553850660,"20/08/2023, 17:50:50",1692564650660,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> بیشتر راحت هستید با کدام زبان زیر صحبت کنید؟ </p>  ","response","value","فارسی",NA,"ترکی آذری|فارسی|هر دو","Dropdown",15,"object-26"
"109",1692553850661,"20/08/2023, 17:50:50",1692564650661,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> بیشتر راحت هستید با کدام زبان زیر صحبت کنید؟ </p>  ","response","quantised","2",NA,"ترکی آذری|فارسی|هر دو","Dropdown",15,"object-26"
"110",1692553850661,"20/08/2023, 17:50:50",1692564650661,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"  <p style=""text-align: right;"">چند سال از مدرسه یا دانشگاه را (کلاس ریاضی، تاریخ، هنر، دستور و غیره) به زبان‌های زیر سپری کردید؟ </p>  ","response","value","0",NA,"","Slider",16,"object-27"
"111",1692553850662,"20/08/2023, 17:50:50",1692564650662,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","19",NA,"","Slider",17,"object-28"
"112",1692553850663,"20/08/2023, 17:50:50",1692564650663,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","0",NA,"","Slider",18,"object-30"
"113",1692553850663,"20/08/2023, 17:50:50",1692564650663,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">  چند سال در خانواده یا محیطی (خوابگاه یا هم‌خانه) زندگی کردید که به زبان‌های زیر صحبت می‌شد/می‌شود؟</p>  ","response","value","30",NA,"","Slider",19,"object-31"
"114",1692553850664,"20/08/2023, 17:50:50",1692564650664,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","58",NA,"","Slider",20,"object-32"
"115",1692553850665,"20/08/2023, 17:50:50",1692564650665,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","0",NA,"","Slider",21,"object-33"
"116",1692553850665,"20/08/2023, 17:50:50",1692564650665,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">  چند سال در محیط کاری سپری کردید که به زبان‌های زیر صحبت می‌شد/می‌شود؟</p>  ","response","value","20",NA,"","Slider",22,"object-34"
"117",1692553850666,"20/08/2023, 17:50:50",1692564650666,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","30",NA,"","Slider",23,"object-35"
"118",1692553850666,"20/08/2023, 17:50:50",1692564650666,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","0",NA,"","Slider",24,"object-36"
"119",1692553850667,"20/08/2023, 17:50:50",1692564650667,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> آیا تا به حال در کلاس‌های آذری یا ترکی استانبولی شرکت کردید؟ </p>  ","response","value","نه",NA,"نه|کمتر از 6 ماه       |1 سال     |بیشتر از 1 سال","Dropdown",25,"object-38"
"120",1692553850667,"20/08/2023, 17:50:50",1692564650667,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> آیا تا به حال در کلاس‌های آذری یا ترکی استانبولی شرکت کردید؟ </p>  ","response","quantised","1",NA,"نه|کمتر از 6 ماه       |1 سال     |بیشتر از 1 سال","Dropdown",25,"object-38"
"121",1692553850668,"20/08/2023, 17:50:50",1692564650668,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد مواقع با اعضای خانواده/فرزندان/دوستانتان به زبان‌های زیر صحبت می‌کنید؟ (به درصد مشخص کنید.)</p>  ","response","value","10",NA,"","Slider",1,"object-40"
"122",1692553850668,"20/08/2023, 17:50:50",1692564650668,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","90",NA,"","Slider",2,"object-41"
"123",1692553850669,"20/08/2023, 17:50:50",1692564650669,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","0",NA,"","Slider",3,"object-42"
"124",1692553850670,"20/08/2023, 17:50:50",1692564650670,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد به زبان‌های زیر موسیقی گوش می‌کنید یا فیلم و سریال تماشا می‌کنید؟    </p> ","response","value","10",NA,"","Slider",4,"object-76"
"125",1692553850671,"20/08/2023, 17:50:50",1692564650671,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","20",NA,"","Slider",6,"object-79"
"126",1692553850671,"20/08/2023, 17:50:50",1692564650671,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد به زبان‌های زیر می‌نویسید؟ (برای مثال در شبکه‌های اجتماعی یا یادداشت روزانه)   </p> ","response","value","0",NA,"","Slider",7,"object-77"
"127",1692553850672,"20/08/2023, 17:50:50",1692564650672,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","0",NA,"","Slider",9,"object-81"
"128",1692553850672,"20/08/2023, 17:50:50",1692564650672,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","100",NA,"","Slider",8,"object-80"
"129",1692553850673,"20/08/2023, 17:50:50",1692564650673,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد مواقع به زبان‌های زیر مطالعه می‌کنید؟ (کتاب، روزنامه، پیام‌ها و پست‌های شبکه‌های اجتماعی مثل اینستاگرام، واتس‌اپ و تلگرام)   </p> ","response","value","0",NA,"","Slider",10,"object-82"
"130",1692553850674,"20/08/2023, 17:50:50",1692564650674,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","100",NA,"","Slider",11,"object-83"
"131",1692553850675,"20/08/2023, 17:50:50",1692564650675,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"","response","value","0",NA,"","Slider",12,"object-84"
"132",1692553850676,"20/08/2023, 17:50:50",1692564650676,3.5,"20/08/2023, 23:50:50",140886,1,"questionnaire-e274",NA,31263266,9267518,NA,"complete","whexsw",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x611",NA,"Questionnaire",4,"spreadsheet2","Spreadsheet1",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر خوب صحبت می‌کنید؟ (چه‌قدر خوب کلمات، اصطلاحات و ضرب‌المثل آذری استفاده می‌کنید یا چقدر خوب یک پدیده علمی را به زبان آذری می‌توانید توضیح دهید) 0 به معنای خیلی بد و 6 به معنای عالی‌ست  </p> ","response","value","2",NA,"","Rating Scale",13,"object-86"
